Datetime,Open,High,Low,Close,Volume,log_return,volatility,rsi,macd,price_range,range_strength,momentum,volume_pressure,volume_volatility,turnover,rel_volume,ema_fast,ema_slow,trend_strength,ema_20,trend,volatility_change,volatility_break
2026-01-19 09:35:00+00:00,25613.650390625,25613.650390625,25594.19921875,25597.25,0,-0.0006482817234145471,0.0005761152412973926,52.48581483647052,16.705061725875566,19.451171875,0.0007598930304716369,-17.650390625,-0.0,0.0,0.0,0.0,25610.1885781345,25575.246193932304,34.94238420219699,25598.087282995966,-0.837282995966234,2.5258242212364214e-05,0.00043162001944057406
2026-01-19 09:40:00+00:00,25597.55078125,25598.5,25585.69921875,25591.150390625,0,-0.00023831998489195637,0.0005596000543721402,50.26882323232178,14.117825821089355,12.80078125,0.0005002034318156016,-32.150390625,-0.0,0.0,0.0,0.0,25606.727087657964,25575.906965957027,30.820121700937307,25597.426135933845,-6.275745308845217,-1.6515186925252444e-05,0.00043575001902789514
2026-01-19 09:45:00+00:00,25592.25,25594.099609375,25571.69921875,25571.69921875,0,-0.0007603631525864251,0.0005845080863265632,43.900565257059164,10.378241805137804,22.400390625,0.000875983658047226,-55.30078125,-0.0,0.0,0.0,0.0,25600.358381452646,25575.73255320217,24.625828250475024,25594.974307099783,-23.27508834978289,2.4908031954422967e-05,0.00045661414974751884
2026-01-19 09:50:00+00:00,25573.55078125,25573.55078125,25553.650390625,25561.900390625,0,-0.0003832637764524043,0.0005836147825481108,41.07739009928411,6.548424827622512,19.900390625,0.0007785176501008542,-67.048828125,-0.0,0.0,0.0,0.0,25593.366016997927,25575.16048310087,18.20553389705674,25591.82249560078,-29.922104975779803,-8.933037784523371e-07,0.0004204955681788972
2026-01-19 09:55:00+00:00,25561.599609375,25564.69921875,25545.400390625,25555.5,0,-0.00025041925487361233,0.0005363844732358953,39.29962983374152,2.9626575751244673,19.298828125,0.0007551731769773562,-58.349609375,-0.0,0.0,0.0,0.0,25586.481284631933,25574.349103722107,12.132180909826275,25588.361307921772,-32.861307921772095,-4.723030931221548e-05,0.00036518207966346124
2026-01-20 03:45:00+00:00,25580.05078125,25582.849609375,25534.69921875,25558.25,0,0.00010760314015907512,0.0005056831744934168,40.49131518727582,0.33890650749526685,48.150390625,0.0018839470864834662,-39.0,0.0,0.0,0.0,0.0,25581.34832256809,25573.68606268262,7.662259885470121,25585.492137508478,-27.242137508477754,-3.070129874247851e-05,0.00037529900691228384
2026-01-20 03:50:00+00:00,25559.30078125,25560.400390625,25510.94921875,25514.349609375,0,-0.0017191371409648552,0.0006219860791706159,30.273583960521464,-5.222626561248035,49.451171875,0.0019381709755553194,-76.80078125,-0.0,0.0,0.0,0.0,25569.166735979026,25571.24709587824,-2.080359899213363,25578.713608798887,-64.36399942388744,0.00011630290467719902,0.0005567837084688055
2026-01-20 03:55:00+00:00,25514.94921875,25520.94921875,25484.69921875,25488.349609375,0,-0.001019553970691425,0.0006119097530377483,26.076634180229604,-11.59451000187255,36.25,0.0014222184077875518,-83.349609375,-0.0,0.0,0.0,0.0,25554.47271061897,25567.846098099082,-13.373387480110978,25570.10400885103,-81.75439947603081,-1.0076326132867595e-05,0.0005458270371368378
2026-01-20 04:00:00+00:00,25488.75,25517.75,25483.75,25495.55078125,0,0.00028248807438099145,0.0006201498649829844,29.01204643429125,-15.880142747351783,34.0,0.0013335660127676394,-66.349609375,0.0,0.0,0.0,0.0,25543.759631155353,25564.885432110328,-21.125800954974693,25563.001085402717,-67.45030415271685,8.240111945236137e-06,0.0005749468227823686
2026-01-20 04:05:00+00:00,25496.599609375,25499.05078125,25457.05078125,25457.94921875,0,-0.0014759170351681503,0.0006513799218541646,23.716354605854306,-22.056416775893013,42.0,0.0016497793925764003,-97.55078125,-0.0,0.0,0.0,0.0,25528.157736326706,25560.513730976556,-32.35599464984989,25552.99281066101,-95.04359191100957,3.123005687118022e-05,0.0006499698074420886
2026-01-20 04:10:00+00:00,25458.5,25485.19921875,25453.94921875,25467.5,0,0.00037508874279933694,0.0006238139362990707,27.3440691099413,-25.882137048669392,31.25,0.0012270540884960419,-90.75,0.0,0.0,0.0,0.0,25517.129056032172,25556.717523646534,-39.588467614361434,25544.84818265989,-77.34818265989088,-2.7565985555093927e-05,0.0007201396076671702
2026-01-20 04:15:00+00:00,25468.94921875,25478.05078125,25455.19921875,25462.80078125,0,-0.00018453528415306178,0.0006222869959947225,26.671977723136152,-28.959409560975473,22.8515625,0.0008974488979205193,-51.548828125,-0.0,0.0,0.0,0.0,25507.2511871847,25552.890575740126,-45.63938855542801,25537.032012332566,-74.2312310825655,-1.5269403043482316e-06,0.0007225757649647746
2026-01-20 04:20:00+00:00,25462.80078125,25474.55078125,25434.099609375,25434.099609375,0,-0.001127816220515363,0.0006464390908490457,22.960070926895128,-33.32990846450775,40.451171875,0.001590430661775787,-54.25,-0.0,0.0,0.0,0.0,25493.950899533254,25548.057452737205,-54.10655320395017,25527.226506325125,-93.12689695012523,2.415209485432323e-05,0.0007460894523308821
2026-01-20 04:25:00+00:00,25435.400390625,25466.19921875,25432.75,25457.75,0,0.000929437326765239,0.0006827201974842234,31.42860431792488,-34.48761965286758,33.44921875,0.0013139110388265297,-37.80078125,0.0,0.0,0.0,0.0,25487.368917485346,25544.38860263751,-57.01968515216504,25520.608218359044,-62.85821835904426,3.628110663517767e-05,0.0008800893525180615
2026-01-20 04:30:00+00:00,25458.69921875,25476.05078125,25452.69921875,25469.900390625,0,0.0004771628285357517,0.0006855342343251685,35.359859431558505,-34.032375096419855,23.3515625,0.0009168297535893956,11.951171875,0.0,0.0,0.0,0.0,25484.192821568355,25541.366690928586,-57.17386936023104,25515.77792556757,-45.87753494257049,2.8140368409451883e-06,0.0009235896906511457
2026-01-20 04:35:00+00:00,25473.19921875,25486.05078125,25461.75,25479.80078125,0,0.000388633908419292,0.0006996967048403876,38.45600041667298,-32.49809392574025,24.30078125,0.0009537272860833613,12.30078125,0.0,0.0,0.0,0.0,25483.39426875765,25538.87239954504,-55.47813078738909,25512.350904448493,-32.550123198492656,1.416247051521909e-05,0.0009426501080885924
2026-01-20 04:40:00+00:00,25481.94921875,25489.5,25463.94921875,25468.69921875,0,-0.0004357954670185593,0.0006863833002316848,36.35329387953526,-31.811267864086403,25.55078125,0.001003222859147292,5.8984375,-0.0,0.0,0.0,0.0,25480.72244141359,25536.033078560875,-55.31063714728589,25508.19291339746,-39.49369464745905,-1.331340460870281e-05,0.000806647952729046
2026-01-20 04:45:00+00:00,25471.650390625,25492.0,25457.349609375,25485.69921875,0,0.0006672633237583731,0.0007137191318797972,41.617653993754786,-29.55450935009867,34.650390625,0.0013596013327406718,51.599609375,0.0,0.0,0.0,0.0,25481.62731003959,25533.999023069144,-52.371713029555394,25506.050336170334,-20.35111742033405,2.7335831648112323e-05,0.0007875063272198546
2026-01-20 04:50:00+00:00,25486.55078125,25500.44921875,25479.05078125,25483.80078125,0,-7.449307922884413e-05,0.0007105926431683726,41.207751424627375,-27.601032487567863,21.3984375,0.000839687834748122,26.05078125,-0.0,0.0,0.0,0.0,25482.022486630223,25531.97287052028,-49.9503838900564,25503.931044030884,-20.13026278088364,-3.126488711424516e-06,0.0007808170657198115
2026-01-20 04:55:00+00:00,25484.5,25491.75,25474.55078125,25482.599609375,0,-4.7135833255539066e-05,0.0007086699042596342,40.9330438591037,-25.851808970055572,17.19921875,0.000674939724085195,12.69921875,-0.0,0.0,0.0,0.0,25482.12741803987,25529.982300525913,-47.85488248604452,25501.899229956147,-19.299620581146883,-1.9227389087384623e-06,0.0005998659163247872
2026-01-20 05:00:00+00:00,25483.400390625,25488.05078125,25471.69921875,25477.80078125,0,-0.00018833557438329205,0.0007027375735755621,39.79174492632938,-24.569539694570267,16.3515625,0.0006417964658626222,-2.0,-0.0,0.0,0.0,0.0,25481.340756796115,25527.880824541404,-46.54006774528898,25499.6038852309,-21.803103980899323,-5.9323306840720815e-06,0.0005972756343982801
2026-01-20 05:05:00+00:00,25479.099609375,25504.0,25472.650390625,25492.55078125,0,0.0005787678507044093,0.000725836772473263,44.87900485627512,-22.108279838339513,31.349609375,0.0012297556899181765,23.8515625,0.0,0.0,0.0,0.0,25483.378943080017,25526.4595002101,-43.080557130084344,25498.93209368401,-6.381312434008578,2.3099198897700885e-05,0.0006138734603508419
2026-01-20 05:10:00+00:00,25493.19921875,25501.05078125,25481.0,25482.44921875,0,-0.00039633399243663034,0.000715349416272148,42.24632505233456,-20.73381878473083,20.05078125,0.0007868467068094764,-3.25,-0.0,0.0,0.0,0.0,25483.209902291415,25524.690764597664,-41.48086230624904,25497.362153650407,-14.91293490040698,-1.0487356201114933e-05,0.0004775331808827692
2026-01-20 05:15:00+00:00,25483.44921875,25491.849609375,25477.94921875,25481.650390625,0,-3.1348660378075295e-05,0.0007142795466374418,42.03632036330561,-19.48440317965651,13.900390625,0.0005455058997893092,-2.150390625,-0.0,0.0,0.0,0.0,25482.926354713883,25522.962690948047,-40.03633623416317,25495.865672439413,-14.215281814413174,-1.0698696347062869e-06,0.00040305760620686315
2026-01-20 05:20:00+00:00,25482.75,25484.05078125,25463.55078125,25470.5,0,-0.0004376808718579262,0.0007167885044272938,39.11358748476914,-19.17296167933091,20.5,0.0008048526726681906,-12.099609375,-0.0,0.0,0.0,0.0,25480.6670174813,25520.858277006755,-40.19125952545437,25493.449714701117,-22.949714701117045,2.508957789852011e-06,0.0004101463645581478
2026-01-20 05:25:00+00:00,25471.19921875,25471.80078125,25456.69921875,25466.19921875,0,-0.00016886768582116782,0.0007138824695395618,38.01567163523285,-19.053541781020613,15.1015625,0.0005930041766220131,-11.6015625,-0.0,0.0,0.0,0.0,25478.03650860975,25518.66772579771,-40.6312171879581,25490.85425498802,-24.65503623801851,-2.90603488773192e-06,0.0003891592700815861
2026-01-20 05:30:00+00:00,25466.94921875,25466.94921875,25451.25,25458.55078125,0,-0.00030038193835052853,0.0006168251145458035,36.076247427170195,-19.35297656973853,15.69921875,0.0006166579898548537,-34.0,-0.0,0.0,0.0,0.0,25474.49364907733,25516.260513353827,-41.76686427649838,25487.77754664845,-29.22676539844906,-9.705735499375835e-05,0.0003765255570686932
2026-01-20 05:35:00+00:00,25459.349609375,25459.349609375,25447.849609375,25450.44921875,0,-0.0003182762406800185,0.0005812756230721313,34.09222646176259,-20.01330822392265,11.5,0.0004518584289300401,-32.0,-0.0,0.0,0.0,0.0,25470.121934459774,25513.62746297416,-43.50552851438624,25484.22227226119,-33.77305351119139,-3.554949147367215e-05,0.0002898883681328223
2026-01-20 05:40:00+00:00,25451.599609375,25455.55078125,25446.25,25449.599609375,0,-3.338344047356769e-05,0.0005753290945746814,33.88178737638185,-20.37036530228579,9.30078125,0.0003654588438479152,-32.05078125,-0.0,0.0,0.0,0.0,25466.390602617386,25511.067797318898,-44.677194701511326,25480.924711703203,-31.325102328202775,-5.946528497449959e-06,0.0002911840739154232
2026-01-20 05:45:00+00:00,25450.599609375,25472.099609375,25443.849609375,25451.19921875,0,6.285203424510148e-05,0.00047427964117696073,34.69906529802978,-20.290365794709942,28.25,0.0011099673440172573,-19.30078125,0.0,0.0,0.0,0.0,25463.62853281799,25508.676230205427,-45.04769738743562,25478.093584909624,-26.89436615962404,-0.00010104945339772065,0.00029686408491852966
2026-01-20 05:50:00+00:00,25452.5,25460.099609375,25444.650390625,25453.900390625,0,0.00010612578693549911,0.00046643689331931395,36.13467618226521,-19.78098077971663,15.44921875,0.0006069489749037911,-12.298828125,0.0,0.0,0.0,0.0,25461.859779689206,25506.48970141074,-44.62992172153463,25475.789377306937,-21.88898668193724,-7.842747857646779e-06,0.00030420930378031324
2026-01-20 05:55:00+00:00,25453.5,25468.19921875,25446.19921875,25464.05078125,0,0.00039869596186981184,0.0004742170380077629,41.35241899459398,-18.346747902960487,22.0,0.0008639630900883745,5.5,0.0,0.0,0.0,0.0,25462.258143609866,25504.7968233238,-42.53867971393265,25474.67137457345,-10.620593323448702,7.780144688448922e-06,0.00026243155497707757
2026-01-20 06:00:00+00:00,25464.0,25468.19921875,25452.55078125,25457.599609375,0,-0.0002533763874511965,0.0003988443485058142,39.1624978626786,-17.528604825412913,15.6484375,0.00061468629169667,7.150390625,-0.0,0.0,0.0,0.0,25461.411137384453,25502.91540627059,-41.50426888613583,25473.04543795639,-15.445828581388923,-7.537268950194868e-05,0.000248750345626124
2026-01-20 06:05:00+00:00,25457.94921875,25471.19921875,25456.25,25465.599609375,0,0.0003141986437830447,0.00034756443648994106,43.1809394630608,-16.04967671821214,14.94921875,0.0005870358043291274,16.0,0.0,0.0,0.0,0.0,25462.17267774703,25501.428853090183,-39.25617534315461,25472.336290030205,-6.736680655205419,-5.1279912015873136e-05,0.0002808942899953488
2026-01-20 06:10:00+00:00,25466.69921875,25472.900390625,25460.150390625,25469.69921875,0,0.0001609732141823439,0.00033231221657328234,45.17927421758238,-14.381035695838364,12.75,0.000500594839773893,18.5,0.0,0.0,0.0,0.0,25463.541139748533,25500.1656214244,-36.624481675866264,25472.085133528853,-2.3859147788534756,-1.5252219916658718e-05,0.0002547472089096782
2026-01-20 06:15:00+00:00,25470.94921875,25473.349609375,25461.69921875,25471.44921875,0,6.870673529613136e-05,0.00032007488552177,46.05150968705401,-12.770208277215715,11.650390625,0.00045739017534842676,17.548828125,0.0,0.0,0.0,0.0,25464.978972295085,25499.02303537887,-34.04406308378384,25472.02456872084,-0.5753499708407617,-1.2237331051512333e-05,0.00024857802129721833
2026-01-20 06:20:00+00:00,25472.75,25492.5,25467.80078125,25488.94921875,0,0.0006868078439131007,0.0003404399586061643,53.943159225273,-9.966623168296792,24.69921875,0.0009690167506341108,24.8984375,0.0,0.0,0.0,0.0,25469.337198925314,25498.622441626783,-29.285242701469542,25473.636476169464,15.312742580535996,2.0365073084394275e-05,0.00029803838014604207
2026-01-20 06:25:00+00:00,25489.150390625,25489.150390625,25470.599609375,25474.400390625,0,-0.0005709526014965821,0.00033281780840747503,47.69647660806336,-8.817092655117449,18.55078125,0.0007282126748741368,16.80078125,-0.0,0.0,0.0,0.0,25470.257779234704,25497.65976110949,-27.401981874787452,25473.709231397985,0.6911592270153051,-7.62215019868925e-06,0.0003460971954980652
2026-01-20 06:30:00+00:00,25475.80078125,25476.400390625,25454.099609375,25454.94921875,0,-0.0007638492527372437,0.0003719205740864994,40.88045141008246,-9.367644081768958,22.30078125,0.0008760882238451788,-10.650390625,-0.0,0.0,0.0,0.0,25467.474404600238,25495.963170793453,-28.48876619321527,25471.922530846066,-16.973312096066365,3.910276567902437e-05,0.0004402606331125681
2026-01-20 06:35:00+00:00,25456.44921875,25456.44921875,25432.349609375,25432.69921875,0,-0.0008744755201341857,0.0004143932710473491,34.76107683424159,-11.467162788332644,24.099609375,0.0009475836271552814,-37.0,-0.0,0.0,0.0,0.0,25461.15164353492,25493.45141187007,-32.2997683351532,25468.186915492133,-35.48769674213327,4.2472696960849706e-05,0.0005224690804554165
2026-01-20 06:40:00+00:00,25435.25,25439.650390625,25427.44921875,25437.349609375,0,0.00018283413305409397,0.0004184267402777928,36.88750542987561,-12.610433602148987,12.201171875,0.0004796557841868703,-34.099609375,0.0,0.0,0.0,0.0,25456.82400095947,25491.225095235783,-34.401094276312506,25465.249985220693,-27.900375845692906,4.033469230443692e-06,0.0005259381361708609
2026-01-20 06:45:00+00:00,25439.05078125,25444.44921875,25429.900390625,25432.44921875,0,-0.00019266404637120895,0.0003890847474025709,35.571749913226085,-13.753364305543073,14.548828125,0.0005720576889504554,-56.5,-0.0,0.0,0.0,0.0,25452.392222375165,25488.893752615746,-36.501530240580905,25462.126060379946,-29.676841629945557,-2.9341992875221874e-05,0.0005006396012904653
2026-01-20 06:50:00+00:00,25433.19921875,25438.5,25421.75,25427.75,0,-0.00018478963258321688,0.0003839622890346934,34.307972437406505,-14.866955790475913,16.75,0.0006587291443144309,-46.650390625,-0.0,0.0,0.0,0.0,25447.91181830632,25486.469577401796,-38.557759095478104,25458.852109739455,-31.102109739455045,-5.122458367877545e-06,0.0004991405349054999
2026-01-20 06:55:00+00:00,25429.05078125,25439.349609375,25421.0,25432.94921875,0,0.00020444936259135158,0.0003899946032114711,36.97587118395066,-15.155251261116064,18.349609375,0.0007214896399333263,-22.0,0.0,0.0,0.0,0.0,25445.1913456594,25484.348563121956,-39.1572174625544,25456.385140383067,-23.435921633066755,6.032314176777746e-06,0.0004897157820236385
2026-01-20 07:00:00+00:00,25433.94921875,25435.30078125,25425.05078125,25426.69921875,0,-0.0002457744095161103,0.0003834422945041469,35.12894962237739,-15.706989863341732,10.25,0.00040311956779818235,-6.0,-0.0,0.0,0.0,0.0,25441.829140766462,25482.0648632212,-40.2357224547377,25453.557881384517,-26.858662634516804,-6.5523087073242445e-06,0.0004798117778107039
2026-01-20 07:05:00+00:00,25427.150390625,25431.75,25421.69921875,25425.0,0,-6.683036267175657e-05,0.00038296099980915057,34.62260783476006,-16.095816875189485,10.05078125,0.00039531096360293763,-12.349609375,-0.0,0.0,0.0,0.0,25438.769296990504,25479.80521595803,-41.035918967525504,25450.838058467474,-25.838058467474184,-4.812946949963085e-07,0.00047423378240690035
2026-01-20 07:10:00+00:00,25426.30078125,25426.75,25409.349609375,25409.75,0,-0.000599983297153064,0.00039757668974140946,30.389088773999575,-17.433549526922434,17.400390625,0.0006847918859616961,-22.69921875,-0.0,0.0,0.0,0.0,25433.493061173715,25477.03223814214,-43.53917696842473,25446.92487790216,-37.17487790215819,1.4615689932258888e-05,0.0003766857273573385
2026-01-20 07:15:00+00:00,25411.94921875,25426.599609375,25405.599609375,25423.05078125,0,0.0005233149206467425,0.00041687428868848194,37.56033001586164,-17.221926752332365,21.0,0.0008260220293727254,-4.69921875,0.0,0.0,0.0,0.0,25431.59446482385,25474.896287869065,-43.301823045214405,25444.651137515277,-21.600356265276787,1.9297598947072483e-05,0.0004455007955656067
2026-01-20 07:20:00+00:00,25425.05078125,25434.94921875,25417.650390625,25429.25,0,0.0002438127158642459,0.00042216515481024693,40.63024779364392,-16.365339587027847,17.298828125,0.0006802728403047564,-3.69921875,0.0,0.0,0.0,0.0,25431.16819849222,25473.0907819202,-41.92258342797868,25443.18435265219,-13.934352652191592,5.290866121764992e-06,0.00041730949892101977
2026-01-20 07:25:00+00:00,25429.650390625,25436.900390625,25424.150390625,25431.80078125,0,0.00010030391480138856,0.00042272805568069674,41.8961267105633,-15.304243564787612,12.75,0.000501340825573736,5.1015625,0.0,0.0,0.0,0.0,25431.283213539093,25471.45813856431,-40.17492502521782,25442.100196399933,-10.299415149933338,5.62900870449811e-07,0.0003187797993197154
2026-01-20 07:30:00+00:00,25432.55078125,25433.69921875,25421.30078125,25424.150390625,0,-0.0003008651104313315,0.000425207336236454,39.196700159443026,-14.908780764573748,12.3984375,0.0004876637885246377,-0.849609375,-0.0,0.0,0.0,0.0,25429.986336645587,25469.5881562527,-39.6018196071127,25440.390681679462,-16.240291054462432,2.479280555757284e-06,0.00032401346731216797
2026-01-20 07:35:00+00:00,25424.900390625,25428.19921875,25414.69921875,25420.80078125,0,-0.00013175779709265214,0.0004115133988270597,38.041000958792836,-14.696249908112804,13.5,0.0005310611619058962,11.05078125,-0.0,0.0,0.0,0.0,25428.31623566453,25467.660289357464,-39.34405369293381,25438.524967586338,-17.72418633633788,-1.3693937409394309e-05,0.0003216372444096382
2026-01-20 07:40:00+00:00,25422.94921875,25426.400390625,25414.25,25415.94921875,0,-0.00019086831926626841,0.00041040313184149914,36.368402539576046,-14.749277728173183,12.150390625,0.0004780616501845338,-7.1015625,-0.0,0.0,0.0,0.0,25426.067687134575,25465.617503454472,-39.54981631989722,25436.374886581918,-20.425667831917963,-1.1102669855605801e-06,0.00032193469172945086
2026-01-20 07:45:00+00:00,25416.30078125,25422.650390625,25410.55078125,25418.80078125,0,0.00011218949647589544,0.0004025531697864898,38.09136927323262,-14.3952657327427,12.099609375,0.0004760102366217521,-10.44921875,0.0,0.0,0.0,0.0,25424.74643151918,25463.768595882975,-39.02216436379604,25434.70115544215,-15.900374192151503,-7.849962055009319e-06,0.00031519797808455185
2026-01-20 07:50:00+00:00,25420.30078125,25436.150390625,25413.30078125,25420.150390625,0,5.309351763582527e-05,0.00039969811597595343,38.934145697576184,-13.846196148198942,22.849609375,0.0008988778202715945,-11.650390625,0.0,0.0,0.0,0.0,25423.910787720226,25462.046482254314,-38.13569453408854,25433.315363205937,-13.164972580936592,-2.8550538105363886e-06,0.00030928071581889244
2026-01-20 07:55:00+00:00,25421.25,25426.55078125,25415.25,25416.75,0,-0.00013377647354356843,0.00039783024298346777,37.54724716595484,-13.529478248365194,11.30078125,0.00044461944385318266,-7.400390625,-0.0,0.0,0.0,0.0,25422.608826316533,25460.258582984254,-37.649756667720794,25431.737704303036,-14.98770430303557,-1.8678729924856614e-06,0.00031098835024258737
2026-01-20 08:00:00+00:00,25418.05078125,25419.25,25394.849609375,25396.19921875,0,-0.0008088797318981852,0.00038087823868884833,30.48048967327827,-14.766533916605113,24.400390625,0.0009607890698079111,-24.6015625,-0.0,0.0,0.0,0.0,25417.80707948621,25457.730738740935,-39.92365925472404,25428.35307641327,-32.15385766327017,-1.695200429461944e-05,0.0003569636733660705
2026-01-20 08:05:00+00:00,25398.150390625,25398.150390625,25371.0,25375.599609375,0,-0.0008114587617854048,0.00039724094151528277,25.333506734743395,-17.210731169026985,27.150390625,0.001069940850339527,-40.349609375,-0.0,0.0,0.0,0.0,25410.13299401139,25454.490559973245,-44.35756596185456,25423.328922972178,-47.72931359717768,1.6362702826434438e-05,0.00036679541438284266
2026-01-20 08:10:00+00:00,25376.400390625,25379.599609375,25361.44921875,25372.44921875,0,-0.0001241580987562874,0.0003740446512708011,24.648014046985935,-19.1808800500512,18.150390625,0.000715358240262894,-46.3515625,-0.0,0.0,0.0,0.0,25403.28139850928,25451.2546858381,-47.973287328819424,25418.48322488061,-46.03400613060876,-2.3196290244481674e-05,0.0003359548792419572
2026-01-20 08:15:00+00:00,25372.75,25374.349609375,25361.849609375,25364.75,0,-0.00030349404096594864,0.00033675976149821947,23.00938917727659,-21.12004115284799,12.5,0.0004928099034883919,-55.400390625,-0.0,0.0,0.0,0.0,25396.275689689377,25447.843540459384,-51.56785077000677,25413.36576344965,-48.61576344964851,-3.728488977258163e-05,0.0003163930110541936
2026-01-20 08:20:00+00:00,25365.0,25376.0,25360.349609375,25369.400390625,0,0.00018332387956519758,0.0003367840114440144,26.200757796606894,-22.027671355572238,15.650390625,0.0006169002965543695,-47.349609375,0.0,0.0,0.0,0.0,25391.38927167765,25444.75095847723,-53.36168679958064,25409.178576614748,-39.778185989747726,2.4249945794908162e-08,0.0003458056882221776
2026-01-20 08:25:00+00:00,25370.25,25378.650390625,25364.30078125,25369.650390625,0,9.854342805169616e-06,0.00033796159799361455,26.3774369848189,-22.467807026023365,14.349609375,0.0005656210926634242,-26.548828125,0.0,0.0,0.0,0.0,25387.436747849886,25441.790774247256,-54.354026397370035,25405.41398058243,-35.76358995743067,1.1775865496001692e-06,0.00035245533370003207
2026-01-20 08:30:00+00:00,25371.75,25389.19921875,25349.900390625,25379.19921875,0,0.0003763170322554571,0.0003554530183098069,32.97751086155559,-21.79486940143761,39.298828125,0.0015484660404264368,3.599609375,0.0,0.0,0.0,0.0,25385.93901528627,25439.324143385795,-53.3851280995259,25402.91733246392,-23.718113713919593,1.7491420316192345e-05,0.00039714519463798065
2026-01-20 08:35:00+00:00,25379.25,25379.25,25349.849609375,25354.900390625,0,-0.0009578894735510173,0.0003964743654363865,26.47364541131283,-22.957632544264925,29.400390625,0.00115955457015762,-17.548828125,-0.0,0.0,0.0,0.0,25380.29562898421,25435.997782245882,-55.7021532616709,25398.344283532253,-43.44389290725303,4.102134712657962e-05,0.00045950446082957015
